"Eje","Estrategia","LA","Institución","Sectorizador","Actividad","Tipo","Temática","Tipo.general","Etiqueta.gráfica","Fecha.de.inicio","Fecha.de.término","PTA.CC","NA."
3,30.3,"30.3.1","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En México, el Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales (INAI) junto con OCP promueven, con el apoyo y liderazgo de los Organismos Garantes Locales (OGL) del Sistema Nacional de Transparencia (SNT), la implementación de esta iniciativa en los sujetos obligados de los tres órdenes de gobierno, en su caso, mediante la adopción de una herramienta tecnológica y visualizador construidos para tal fin.","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.1","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En México, el Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales (INAI) junto con OCP promueven, con el apoyo y liderazgo de los Organismos Garantes Locales (OGL) del Sistema Nacional de Transparencia (SNT), la implementación de esta iniciativa en los sujetos obligados de los tres órdenes de gobierno, en su caso, mediante la adopción de una herramienta tecnológica y visualizador construidos para tal fin.","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.1","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En México, el Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales (INAI) junto con OCP promueven, con el apoyo y liderazgo de los Organismos Garantes Locales (OGL) del Sistema Nacional de Transparencia (SNT), la implementación de esta iniciativa en los sujetos obligados de los tres órdenes de gobierno, en su caso, mediante la adopción de una herramienta tecnológica y visualizador construidos para tal fin.","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.1","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En México, el Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales (INAI) junto con OCP promueven, con el apoyo y liderazgo de los Organismos Garantes Locales (OGL) del Sistema Nacional de Transparencia (SNT), la implementación de esta iniciativa en los sujetos obligados de los tres órdenes de gobierno, en su caso, mediante la adopción de una herramienta tecnológica y visualizador construidos para tal fin.","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.2","INAI","INAI","En 2023 se continuó el impulso de la iniciativa ""Contrataciones Abiertas"". En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/ Asimismo, se dio difusión a las actividades de las instituciones implementadoras mediante las cuentas de Equis (antes Twitter): @AbramosMexico y @EDCAmx Adicionalmente, se comenzó la difusión de la iniciativa mediante el sitio de internet https://abramosmexico.org.mx/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.2","INAI","INAI","En 2023 se continuó el impulso de la iniciativa ""Contrataciones Abiertas"". En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/ Asimismo, se dio difusión a las actividades de las instituciones implementadoras mediante las cuentas de Equis (antes Twitter): @AbramosMexico y @EDCAmx Adicionalmente, se comenzó la difusión de la iniciativa mediante el sitio de internet https://abramosmexico.org.mx/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.2","INAI","INAI","En 2023 se continuó el impulso de la iniciativa ""Contrataciones Abiertas"". En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/ Asimismo, se dio difusión a las actividades de las instituciones implementadoras mediante las cuentas de Equis (antes Twitter): @AbramosMexico y @EDCAmx Adicionalmente, se comenzó la difusión de la iniciativa mediante el sitio de internet https://abramosmexico.org.mx/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.2","INAI","INAI","En 2023 se continuó el impulso de la iniciativa ""Contrataciones Abiertas"". En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/ Asimismo, se dio difusión a las actividades de las instituciones implementadoras mediante las cuentas de Equis (antes Twitter): @AbramosMexico y @EDCAmx Adicionalmente, se comenzó la difusión de la iniciativa mediante el sitio de internet https://abramosmexico.org.mx/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.2","INAI","INAI","En 2023 se continuó el impulso de la iniciativa ""Contrataciones Abiertas"". En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/ Asimismo, se dio difusión a las actividades de las instituciones implementadoras mediante las cuentas de Equis (antes Twitter): @AbramosMexico y @EDCAmx Adicionalmente, se comenzó la difusión de la iniciativa mediante el sitio de internet https://abramosmexico.org.mx/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.2","INAI","INAI","En 2023 se continuó el impulso de la iniciativa ""Contrataciones Abiertas"". En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/ Asimismo, se dio difusión a las actividades de las instituciones implementadoras mediante las cuentas de Equis (antes Twitter): @AbramosMexico y @EDCAmx Adicionalmente, se comenzó la difusión de la iniciativa mediante el sitio de internet https://abramosmexico.org.mx/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.2","INAI","INAI","En 2023 se continuó el impulso de la iniciativa ""Contrataciones Abiertas"". En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/ Asimismo, se dio difusión a las actividades de las instituciones implementadoras mediante las cuentas de Equis (antes Twitter): @AbramosMexico y @EDCAmx Adicionalmente, se comenzó la difusión de la iniciativa mediante el sitio de internet https://abramosmexico.org.mx/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.2","INAI","INAI","En 2023 se continuó el impulso de la iniciativa ""Contrataciones Abiertas"". En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/ Asimismo, se dio difusión a las actividades de las instituciones implementadoras mediante las cuentas de Equis (antes Twitter): @AbramosMexico y @EDCAmx Adicionalmente, se comenzó la difusión de la iniciativa mediante el sitio de internet https://abramosmexico.org.mx/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.2","INAI","INAI","En 2023 se continuó el impulso de la iniciativa ""Contrataciones Abiertas"". En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/ Asimismo, se dio difusión a las actividades de las instituciones implementadoras mediante las cuentas de Equis (antes Twitter): @AbramosMexico y @EDCAmx Adicionalmente, se comenzó la difusión de la iniciativa mediante el sitio de internet https://abramosmexico.org.mx/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.2","INAI","INAI","En 2023 se continuó el impulso de la iniciativa ""Contrataciones Abiertas"". En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/ Asimismo, se dio difusión a las actividades de las instituciones implementadoras mediante las cuentas de Equis (antes Twitter): @AbramosMexico y @EDCAmx Adicionalmente, se comenzó la difusión de la iniciativa mediante el sitio de internet https://abramosmexico.org.mx/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.2","INAI","INAI","En 2023 se continuó el impulso de la iniciativa ""Contrataciones Abiertas"". En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/ Asimismo, se dio difusión a las actividades de las instituciones implementadoras mediante las cuentas de Equis (antes Twitter): @AbramosMexico y @EDCAmx Adicionalmente, se comenzó la difusión de la iniciativa mediante el sitio de internet https://abramosmexico.org.mx/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
